split,account_id,industry,region,employee_band,estimated_revenue_band,process_maturity_band,contact_id,role_function,seniority,buyer_role,lead_id,lead_created_at,lead_source,first_touch_channel,touch_count,inbound_touch_count,outbound_touch_count,session_count,pricing_page_views,demo_page_views,total_session_duration_seconds,touches_week_1,touches_last_7_days,days_since_first_touch,activity_count,days_since_last_touch,opportunity_created,has_open_opportunity,opportunity_estimated_acv,expected_acv,total_touches_all,converted_within_90_days
train,acct_000264,manufacturing,US,1000-1999,$1M-$10M,medium,cnt_003639,vp_finance,c_suite,economic_buyer,lead_003032,2024-01-12,inbound_marketing,inbound_marketing,7.0,7.0,0.0,4.0,0.0,0.0,1499.0,1.0,2.0,24.291058031970287,1.0,2.65094202304171,True,True,66158.85046201735,58188.00518285141,10.0,False
train,acct_001035,logistics,UK,200-499,$10M-$50M,low,cnt_000339,vp_finance,individual_contributor,economic_buyer,lead_003589,2024-01-08,inbound_marketing,inbound_marketing,10.0,10.0,0.0,0.0,,0.0,0.0,5.0,0.0,29.09773159928192,7.0,7.099361339336035,True,False,,56747.37346648259,13.0,True
train,acct_001274,healthcare_non_clinical,US,500-999,$1M-$10M,low,cnt_001953,ap_manager,director,champion,lead_001066,2024-01-21,inbound_marketing,inbound_marketing,7.0,7.0,0.0,3.0,0.0,2.0,693.0,2.0,2.0,29.953997062558983,5.0,0.31291069729010623,True,True,76465.93078666474,72681.75638142419,20.0,False
train,acct_000929,logistics,US,200-499,$1M-$10M,medium,cnt_002114,it_director,manager,technical_evaluator,lead_001355,2024-01-19,inbound_marketing,inbound_marketing,10.0,10.0,0.0,2.0,,0.0,860.0,3.0,2.0,27.42026179651924,2.0,5.213687762988338,True,False,,27284.490220148982,14.0,True
train,acct_000809,logistics,UK,1000-1999,$10M-$50M,low,cnt_002260,it_director,manager,technical_evaluator,lead_001101,2024-01-19,sdr_outbound,sdr_outbound,6.0,0.0,6.0,2.0,0.0,0.0,494.0,1.0,1.0,23.705142154272618,0.0,1.4117619467536702,True,False,,53847.491676571546,8.0,True
train,acct_000319,logistics,US,200-499,$1M-$10M,medium,cnt_000537,ap_manager,director,champion,lead_003005,2024-01-13,sdr_outbound,sdr_outbound,8.0,0.0,8.0,4.0,4.0,2.0,1431.0,1.0,3.0,27.76361704657422,8.0,1.5221015044971642,True,False,,30561.692867077978,9.0,True
train,acct_000272,professional_services,UK,500-999,$10M-$50M,medium,cnt_000030,it_director,director,technical_evaluator,lead_003257,2024-01-26,sdr_outbound,sdr_outbound,7.0,0.0,7.0,2.0,1.0,0.0,673.0,5.0,1.0,29.175385687977496,4.0,5.571682513783632,True,False,,54181.48131245897,14.0,False
train,acct_001291,manufacturing,US,500-999,$10M-$50M,high,cnt_000009,procurement_manager,manager,end_user,lead_001789,2024-01-06,sdr_outbound,sdr_outbound,6.0,0.0,6.0,2.0,0.0,0.0,582.0,3.0,0.0,29.805241405483265,6.0,8.718887219211899,True,True,72386.52959444016,72556.49217763751,12.0,False
train,acct_000626,healthcare_non_clinical,UK,500-999,$1M-$10M,low,cnt_003842,vp_finance,individual_contributor,economic_buyer,lead_002724,2024-01-25,inbound_marketing,inbound_marketing,9.0,9.0,0.0,3.0,4.0,1.0,611.0,5.0,0.0,29.166426065055038,6.0,7.124545911986438,True,False,,26864.442636345946,15.0,True
train,acct_000641,manufacturing,US,500-999,$10M-$50M,high,cnt_000828,procurement_manager,manager,end_user,lead_002336,2024-01-15,sdr_outbound,sdr_outbound,9.0,0.0,,3.0,0.0,0.0,1085.0,5.0,1.0,29.04104550531574,6.0,4.165813288077178,True,False,,59709.94838222975,11.0,True
train,acct_000316,professional_services,UK,200-499,$10M-$50M,high,cnt_001543,it_director,manager,technical_evaluator,lead_003187,2024-01-03,partner_referral,partner_referral,5.0,0.0,5.0,2.0,0.0,0.0,258.0,1.0,0.0,23.664278583157845,2.0,13.218993879239346,True,False,,54036.080542855096,5.0,False
train,acct_001088,professional_services,US,500-999,$200M+,medium,cnt_001679,vp_finance,director,economic_buyer,lead_004940,2024-01-02,sdr_outbound,sdr_outbound,11.0,0.0,11.0,6.0,0.0,0.0,2014.0,3.0,4.0,27.892525996841208,2.0,1.0471904327236445,True,True,49347.23460715487,46537.34124654567,19.0,False
train,acct_000976,manufacturing,UK,200-499,$10M-$50M,low,cnt_002810,procurement_manager,director,end_user,lead_004800,2024-01-27,inbound_marketing,inbound_marketing,10.0,,0.0,1.0,2.0,2.0,317.0,3.0,3.0,29.953877655916852,4.0,1.1611062116310282,True,True,33748.43014174718,34715.13323383909,14.0,False
train,acct_001158,professional_services,UK,200-499,$10M-$50M,medium,cnt_000783,it_director,individual_contributor,technical_evaluator,lead_002995,2024-01-04,sdr_outbound,sdr_outbound,8.0,0.0,8.0,1.0,0.0,0.0,212.0,4.0,2.0,26.390193254448228,0.0,1.7728916935064332,True,True,37163.55716593782,35946.06552836978,10.0,False
train,acct_001043,logistics,US,500-999,$1M-$10M,medium,cnt_003071,procurement_manager,manager,end_user,lead_003475,2024-01-20,sdr_outbound,sdr_outbound,8.0,0.0,8.0,2.0,1.0,0.0,298.0,2.0,1.0,30.632105903140847,1.0,-0.013291153179502357,True,False,,25654.39600341369,10.0,False
train,acct_000710,healthcare_non_clinical,US,200-499,$10M-$50M,medium,cnt_000690,ap_manager,manager,champion,lead_003714,2024-01-09,inbound_marketing,inbound_marketing,8.0,8.0,0.0,1.0,0.0,1.0,354.0,1.0,3.0,29.645788753319742,5.0,3.8270452042902914,True,True,37289.460600990446,35768.87051833227,15.0,False
train,acct_000067,logistics,US,200-499,$1M-$10M,medium,cnt_000906,ap_manager,manager,champion,lead_002427,2024-01-22,inbound_marketing,inbound_marketing,10.0,,0.0,3.0,0.0,1.0,852.0,4.0,3.0,28.08043535584538,3.0,-0.7557934872386518,True,True,12761.54284016419,21615.99522448938,13.0,False
train,acct_000627,healthcare_non_clinical,UK,500-999,$1M-$10M,high,cnt_003394,ap_manager,manager,champion,lead_000313,2024-01-06,inbound_marketing,inbound_marketing,6.0,6.0,0.0,2.0,4.0,2.0,787.0,2.0,0.0,26.801143906490836,3.0,11.012574501103689,True,False,,26018.979625353302,6.0,False
train,acct_000695,healthcare_non_clinical,US,200-499,$10M-$50M,medium,cnt_001631,vp_finance,vp,economic_buyer,lead_004654,2024-01-04,partner_referral,partner_referral,4.0,0.0,4.0,2.0,3.0,0.0,915.0,0.0,1.0,21.02933928876374,7.0,4.7795231591673435,True,False,,53712.79093351165,7.0,True
train,acct_000890,logistics,UK,2000+,$50M-$200M,medium,cnt_000997,it_director,vp,technical_evaluator,lead_002628,2024-01-11,inbound_marketing,inbound_marketing,14.0,14.0,,2.0,3.0,0.0,746.0,4.0,3.0,30.008055284989553,6.0,2.183952734337707,True,False,,79052.47497224466,14.0,False
train,acct_000815,healthcare_non_clinical,UK,500-999,$50M-$200M,medium,cnt_001085,vp_finance,director,economic_buyer,lead_002174,2024-01-06,inbound_marketing,inbound_marketing,13.0,13.0,0.0,3.0,,0.0,985.0,4.0,4.0,28.404445029432228,4.0,0.32123177669120295,True,False,,87323.94710179446,17.0,False
train,acct_000416,healthcare_non_clinical,US,1000-1999,$200M+,low,cnt_000699,procurement_manager,manager,end_user,lead_004965,2024-01-21,partner_referral,partner_referral,5.0,0.0,5.0,3.0,1.0,0.0,1100.0,,1.0,29.607309331446334,3.0,3.506471205595412,True,False,,139562.7445535077,5.0,False
train,acct_001070,logistics,UK,1000-1999,$50M-$200M,medium,cnt_001889,procurement_manager,vp,end_user,lead_004849,2024-01-28,inbound_marketing,inbound_marketing,9.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,29.75465710210356,2.0,3.434933828004017,True,False,,89763.0361880371,12.0,True
train,acct_001040,professional_services,UK,500-999,$10M-$50M,low,cnt_003750,vp_finance,director,economic_buyer,lead_000031,2024-01-15,sdr_outbound,sdr_outbound,7.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,2.0,27.820028379504304,5.0,1.419043036667869,True,False,,58411.5321048668,8.0,True
train,acct_000788,manufacturing,UK,500-999,$50M-$200M,medium,cnt_000067,vp_finance,individual_contributor,economic_buyer,lead_004205,2024-01-25,partner_referral,partner_referral,2.0,0.0,2.0,1.0,2.0,0.0,182.0,0.0,1.0,6.524554675496267,6.0,4.249173126532499,True,True,60537.72694517058,55762.22355353526,3.0,False
train,acct_001025,healthcare_non_clinical,US,500-999,$50M-$200M,medium,cnt_001871,procurement_manager,c_suite,end_user,lead_000275,2024-01-15,sdr_outbound,sdr_outbound,9.0,0.0,9.0,1.0,0.0,0.0,91.0,2.0,0.0,27.438317020400415,10.0,7.206256738634106,True,False,,86184.75736114988,10.0,True
train,acct_000657,healthcare_non_clinical,US,500-999,$1M-$10M,medium,cnt_002894,vp_finance,director,economic_buyer,lead_004539,2024-01-07,sdr_outbound,sdr_outbound,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.3305451992212,0.0,27.845830258936893,False,False,,22620.552345047978,1.0,False
train,acct_000914,professional_services,UK,500-999,$50M-$200M,high,cnt_000901,it_director,c_suite,technical_evaluator,lead_003950,2024-01-30,sdr_outbound,sdr_outbound,12.0,0.0,12.0,4.0,3.0,2.0,1287.0,2.0,2.0,26.866732825287194,6.0,-0.6248488384646318,True,False,,,14.0,True
train,acct_000256,healthcare_non_clinical,US,1000-1999,$50M-$200M,high,cnt_003160,ap_manager,c_suite,champion,lead_000474,2024-01-09,sdr_outbound,sdr_outbound,8.0,0.0,8.0,4.0,0.0,0.0,1358.0,1.0,1.0,27.662170967115486,2.0,5.100144683131193,True,True,93126.50308650742,84086.28380955178,13.0,False
train,acct_000186,manufacturing,UK,1000-1999,$10M-$50M,medium,cnt_003647,procurement_manager,director,end_user,lead_000165,2024-01-26,sdr_outbound,sdr_outbound,4.0,0.0,4.0,1.0,0.0,0.0,486.0,4.0,0.0,28.120196282994215,0.0,24.478261002778982,False,False,,57449.31911707596,4.0,False
train,acct_001494,healthcare_non_clinical,UK,500-999,$1M-$10M,medium,cnt_000914,ap_manager,individual_contributor,champion,lead_004386,2024-01-23,inbound_marketing,inbound_marketing,12.0,12.0,0.0,5.0,3.0,0.0,1612.0,4.0,2.0,29.81534646148261,4.0,2.6028247692714443,True,True,34256.53188890159,28393.402011096314,18.0,False
train,acct_001235,manufacturing,UK,200-499,$50M-$200M,medium,cnt_002504,it_director,manager,technical_evaluator,lead_002710,2024-01-06,sdr_outbound,sdr_outbound,9.0,0.0,9.0,1.0,0.0,0.0,557.0,5.0,2.0,30.168559238853696,7.0,1.1194163578197494,True,False,,85487.3083347192,11.0,True
train,acct_000435,manufacturing,UK,200-499,$1M-$10M,high,cnt_001672,ap_manager,individual_contributor,champion,lead_004441,2024-01-22,sdr_outbound,sdr_outbound,8.0,0.0,8.0,0.0,0.0,0.0,0.0,5.0,2.0,29.9851085669268,9.0,-0.5317460311674008,True,False,,26338.545583478168,9.0,False
train,acct_001171,professional_services,US,200-499,$200M+,high,cnt_000759,procurement_manager,director,end_user,lead_001598,2024-01-27,sdr_outbound,sdr_outbound,,0.0,6.0,5.0,2.0,0.0,1404.0,3.0,0.0,30.649840141373875,3.0,13.214138702365995,True,False,,138286.59171304438,6.0,False
train,acct_001462,professional_services,UK,200-499,$1M-$10M,medium,cnt_004195,vp_finance,manager,economic_buyer,lead_000920,2024-01-17,inbound_marketing,inbound_marketing,7.0,7.0,0.0,3.0,2.0,0.0,453.0,2.0,2.0,27.993411663342798,2.0,3.222894978202112,True,True,24794.951193022942,27386.40617730058,12.0,False
train,acct_001043,logistics,US,500-999,$1M-$10M,medium,cnt_000405,ap_manager,vp,champion,lead_000993,2024-01-09,sdr_outbound,sdr_outbound,3.0,0.0,3.0,1.0,2.0,0.0,274.0,2.0,0.0,28.695731223393484,3.0,16.28068999513065,True,True,36469.403366093145,40213.314473898594,8.0,False
train,acct_001285,healthcare_non_clinical,US,200-499,$10M-$50M,low,cnt_002587,it_director,director,technical_evaluator,lead_002682,2024-01-15,inbound_marketing,inbound_marketing,8.0,8.0,0.0,4.0,2.0,2.0,1394.0,,1.0,28.583691307998617,5.0,1.6894039174014044,True,False,,54599.75101320518,13.0,True
train,acct_001468,professional_services,US,200-499,$10M-$50M,medium,cnt_001384,ap_manager,manager,champion,lead_001729,2024-01-25,inbound_marketing,inbound_marketing,6.0,6.0,0.0,2.0,0.0,2.0,568.0,3.0,0.0,30.192570443333693,7.0,9.666379498304897,True,False,,56772.005375737644,10.0,False
train,acct_000403,healthcare_non_clinical,UK,1000-1999,$50M-$200M,medium,cnt_004124,vp_finance,individual_contributor,economic_buyer,lead_003024,2024-01-02,sdr_outbound,sdr_outbound,8.0,0.0,8.0,4.0,1.0,0.0,,4.0,0.0,29.98145417009202,8.0,-28.098911126213736,True,True,71594.37227381066,73664.84384921189,12.0,False
train,acct_000897,manufacturing,US,2000+,$50M-$200M,high,cnt_000239,vp_finance,individual_contributor,economic_buyer,lead_002462,2024-01-25,partner_referral,partner_referral,7.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,2.0,30.216417492181204,8.0,0.602941867824472,True,False,,85123.62958266512,8.0,False
train,acct_000971,healthcare_non_clinical,US,200-499,$50M-$200M,low,cnt_001472,procurement_manager,manager,end_user,lead_000443,2024-01-15,inbound_marketing,inbound_marketing,12.0,12.0,0.0,1.0,0.0,0.0,275.0,6.0,0.0,30.297597317568037,5.0,8.14252156821,True,True,21444.68274649938,16847.389690779302,12.0,False
train,acct_000955,healthcare_non_clinical,UK,200-499,$200M+,medium,cnt_003945,procurement_manager,vp,end_user,lead_001059,2024-01-14,inbound_marketing,inbound_marketing,,4.0,0.0,1.0,1.0,2.0,374.0,1.0,1.0,26.828201735450435,3.0,-28.098911126213736,True,True,26236.519742668646,23018.136720865463,10.0,False
train,acct_000243,manufacturing,US,1000-1999,$10M-$50M,low,cnt_003649,procurement_manager,vp,end_user,lead_003226,2024-01-27,sdr_outbound,sdr_outbound,14.0,0.0,14.0,5.0,2.0,4.0,2407.0,8.0,0.0,29.699867183323374,3.0,11.89291412827088,True,False,,59061.908841245386,15.0,True
train,acct_001388,healthcare_non_clinical,US,200-499,$10M-$50M,low,cnt_000460,procurement_manager,director,end_user,lead_000357,2024-01-22,sdr_outbound,sdr_outbound,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,False,False,,59879.97188993052,0.0,False
train,acct_000054,manufacturing,US,2000+,$1M-$10M,medium,cnt_002752,vp_finance,manager,economic_buyer,lead_001095,2024-01-07,inbound_marketing,inbound_marketing,11.0,11.0,0.0,5.0,2.0,0.0,1503.0,6.0,1.0,29.79208354872653,8.0,1.9193597893861964,True,False,,28101.760970941963,13.0,False
train,acct_000372,manufacturing,UK,200-499,$10M-$50M,medium,cnt_001235,vp_finance,vp,economic_buyer,lead_002485,2024-01-05,inbound_marketing,inbound_marketing,7.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,29.75068588412078,6.0,-0.13819760176042373,True,False,,50923.04366434755,7.0,False
train,acct_001173,manufacturing,US,2000+,$1M-$10M,medium,cnt_001719,vp_finance,vp,economic_buyer,lead_004925,2024-01-22,inbound_marketing,inbound_marketing,5.0,5.0,0.0,3.0,0.0,0.0,1039.0,3.0,0.0,29.048807144237607,1.0,18.227783026133018,False,False,,27091.70561775694,11.0,False
train,acct_000833,logistics,UK,500-999,$10M-$50M,medium,cnt_001030,ap_manager,individual_contributor,champion,lead_000431,2024-01-21,inbound_marketing,inbound_marketing,4.0,4.0,0.0,2.0,0.0,0.0,965.0,2.0,1.0,27.917256734907127,4.0,5.660782961821442,True,False,,58308.67717811731,10.0,True
train,acct_001135,professional_services,US,200-499,$50M-$200M,low,cnt_000291,procurement_manager,manager,end_user,lead_000469,2024-01-25,partner_referral,partner_referral,6.0,0.0,6.0,1.0,0.0,0.0,428.0,1.0,3.0,26.817770356244473,1.0,1.863945882837296,True,False,,88556.42177530825,7.0,False
train,acct_001042,healthcare_non_clinical,UK,500-999,$10M-$50M,medium,cnt_002793,it_director,vp,technical_evaluator,lead_003633,2024-01-11,partner_referral,partner_referral,3.0,0.0,3.0,1.0,0.0,0.0,511.0,0.0,0.0,21.8976232887836,3.0,20.799666880513428,True,False,,49835.431254714014,3.0,False
train,acct_000175,logistics,UK,200-499,$10M-$50M,low,cnt_000249,vp_finance,director,economic_buyer,lead_004095,2024-01-29,inbound_marketing,inbound_marketing,12.0,12.0,0.0,2.0,0.0,2.0,894.0,3.0,0.0,29.829481095760148,5.0,6.482760797954451,True,False,,61199.31452217988,14.0,True
train,acct_000673,logistics,US,500-999,$50M-$200M,medium,cnt_002503,it_director,manager,technical_evaluator,lead_000619,2024-01-13,inbound_marketing,inbound_marketing,6.0,6.0,0.0,1.0,0.0,0.0,159.0,0.0,0.0,21.23812573964169,5.0,13.885116475042915,False,False,,85425.06931932126,6.0,False
train,acct_000218,manufacturing,US,200-499,$50M-$200M,medium,cnt_003295,it_director,individual_contributor,technical_evaluator,lead_004623,2024-01-05,inbound_marketing,inbound_marketing,9.0,9.0,0.0,4.0,4.0,0.0,1060.0,2.0,5.0,27.94769851003745,6.0,-1.8300271684590128,True,False,,85499.79916855556,14.0,False
train,acct_000095,manufacturing,US,500-999,$50M-$200M,medium,cnt_003568,it_director,manager,technical_evaluator,lead_001260,2024-01-26,partner_referral,partner_referral,12.0,0.0,12.0,5.0,1.0,0.0,1218.0,2.0,1.0,28.986708782303303,4.0,3.8529999067340004,True,False,,81376.11113319015,13.0,False
train,acct_000257,manufacturing,US,200-499,$200M+,low,cnt_004057,vp_finance,director,economic_buyer,lead_001096,2024-01-22,inbound_marketing,inbound_marketing,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,30.158238805805922,4.0,1.5627984301265765,True,False,,140479.93223011494,6.0,True
train,acct_000334,logistics,UK,500-999,$50M-$200M,medium,cnt_002831,procurement_manager,vp,end_user,lead_002946,2024-01-11,sdr_outbound,sdr_outbound,10.0,0.0,10.0,3.0,0.0,0.0,570.0,4.0,2.0,27.82773859954088,9.0,3.5004822558537323,True,False,,81392.31511514825,13.0,False
train,acct_001039,manufacturing,US,1000-1999,$50M-$200M,high,cnt_001767,vp_finance,manager,economic_buyer,lead_003553,2024-01-19,sdr_outbound,sdr_outbound,6.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,3.0,24.91849235099447,3.0,2.1725521433913846,True,True,112885.25721522684,117138.95313462793,11.0,False
train,acct_000760,professional_services,UK,1000-1999,$1M-$10M,low,cnt_001201,procurement_manager,director,end_user,lead_002669,2024-01-11,partner_referral,partner_referral,8.0,0.0,8.0,3.0,0.0,1.0,586.0,4.0,0.0,29.87050113488551,5.0,17.078706509443894,True,False,,21282.777337273248,8.0,False
train,acct_000537,manufacturing,UK,2000+,$1M-$10M,medium,cnt_000922,vp_finance,c_suite,economic_buyer,lead_004110,2024-01-03,inbound_marketing,inbound_marketing,4.0,4.0,0.0,3.0,3.0,4.0,966.0,2.0,0.0,29.96427969387902,1.0,19.537592587877583,True,False,,25800.956918937856,4.0,False
train,acct_000935,manufacturing,UK,2000+,$50M-$200M,high,cnt_002358,vp_finance,director,economic_buyer,lead_002580,2024-01-03,sdr_outbound,sdr_outbound,7.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,1.0,29.716671286363738,3.0,,True,False,,86451.94483672161,10.0,True
train,acct_000710,healthcare_non_clinical,US,200-499,$10M-$50M,medium,cnt_004103,procurement_manager,director,end_user,lead_002455,2024-01-17,inbound_marketing,inbound_marketing,10.0,10.0,0.0,2.0,0.0,0.0,702.0,4.0,2.0,29.132872709846232,2.0,0.008143653840508096,True,False,,56004.54248459307,14.0,True
train,acct_000750,healthcare_non_clinical,US,200-499,$1M-$10M,medium,cnt_002070,ap_manager,manager,champion,lead_004884,2024-01-13,inbound_marketing,inbound_marketing,6.0,6.0,0.0,1.0,0.0,0.0,537.0,,0.0,26.11500573581152,2.0,10.66176352804863,False,False,,28478.84268401728,12.0,False
train,acct_000727,manufacturing,UK,500-999,$50M-$200M,high,cnt_003879,it_director,director,technical_evaluator,lead_002386,2024-01-28,partner_referral,partner_referral,11.0,0.0,11.0,2.0,4.0,0.0,583.0,4.0,2.0,28.196037776577203,3.0,6.893889871113647,True,False,,83919.89369655508,14.0,True
train,acct_000788,manufacturing,UK,500-999,$50M-$200M,medium,cnt_001928,procurement_manager,individual_contributor,end_user,lead_000131,2024-01-09,inbound_marketing,inbound_marketing,7.0,7.0,0.0,1.0,0.0,0.0,193.0,1.0,1.0,27.31254082865946,9.0,5.753531284646842,True,True,54244.469065369565,53038.0608594749,10.0,False
train,acct_001455,logistics,UK,1000-1999,$10M-$50M,low,cnt_002590,ap_manager,director,champion,lead_002901,2024-01-18,partner_referral,partner_referral,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,9.359258129974595,5.0,2.092946967989589,True,True,93317.7354670768,92152.7325378953,11.0,False
train,acct_001400,healthcare_non_clinical,US,500-999,$50M-$200M,low,cnt_004144,ap_manager,director,champion,lead_001139,2024-01-03,sdr_outbound,sdr_outbound,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.313780975112618,3.0,29.557348685884612,True,False,,86517.8478867263,1.0,False
train,acct_000776,professional_services,UK,200-499,$1M-$10M,medium,cnt_000472,ap_manager,manager,champion,lead_000726,2024-01-14,inbound_marketing,inbound_marketing,12.0,12.0,0.0,1.0,0.0,0.0,352.0,8.0,1.0,30.396269108394787,3.0,3.6277533667796797,True,True,37120.078660494495,33250.64875210125,16.0,False
train,acct_000348,healthcare_non_clinical,US,500-999,$50M-$200M,medium,cnt_004189,ap_manager,manager,champion,lead_004776,2024-01-08,inbound_marketing,inbound_marketing,9.0,9.0,0.0,3.0,2.0,0.0,1427.0,5.0,1.0,29.981757313200124,3.0,3.1860752488458277,True,False,,82594.09985659667,11.0,True
train,acct_001036,manufacturing,US,500-999,$1M-$10M,high,cnt_002682,procurement_manager,director,end_user,lead_003246,2024-01-12,inbound_marketing,inbound_marketing,6.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.503617957486483,4.0,12.130224119830094,True,False,,24813.707531147295,8.0,False
train,acct_000364,healthcare_non_clinical,US,500-999,$50M-$200M,low,cnt_003082,it_director,manager,technical_evaluator,lead_001392,2024-01-16,inbound_marketing,inbound_marketing,10.0,10.0,0.0,3.0,2.0,1.0,682.0,5.0,1.0,30.00515701600218,5.0,1.4639179900777433,True,False,,85143.40453691056,13.0,True
train,acct_000470,manufacturing,UK,500-999,$50M-$200M,high,cnt_003856,procurement_manager,director,end_user,lead_001551,2024-01-23,inbound_marketing,inbound_marketing,8.0,8.0,,3.0,1.0,0.0,968.0,6.0,0.0,29.613031906898602,4.0,14.169962005285827,True,False,,87719.55578530299,11.0,True
train,acct_000847,professional_services,US,1000-1999,$50M-$200M,low,cnt_002940,procurement_manager,vp,end_user,lead_001299,2024-01-10,sdr_outbound,sdr_outbound,8.0,0.0,8.0,2.0,,0.0,770.0,3.0,1.0,29.73012414771926,3.0,0.012221622468622684,False,False,,80471.42987572496,11.0,False
train,acct_000701,manufacturing,UK,500-999,$10M-$50M,medium,cnt_003199,procurement_manager,individual_contributor,end_user,lead_002915,2024-01-27,partner_referral,partner_referral,7.0,0.0,7.0,1.0,0.0,0.0,290.0,4.0,0.0,28.88737529424787,4.0,14.26633615841163,True,False,,51257.05923823518,7.0,False
train,acct_001426,manufacturing,UK,1000-1999,$50M-$200M,high,cnt_001588,vp_finance,manager,economic_buyer,lead_000117,2024-01-13,inbound_marketing,inbound_marketing,6.0,6.0,0.0,1.0,0.0,0.0,581.0,1.0,1.0,27.085384348581783,7.0,0.12983408434999677,True,False,,82497.41545542506,6.0,True
train,acct_001020,manufacturing,US,200-499,$10M-$50M,high,cnt_002153,procurement_manager,vp,end_user,lead_003362,2024-01-15,inbound_marketing,inbound_marketing,8.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,14.167038321062472,6.0,8.894690358326985,True,False,,52835.91704361374,9.0,True
train,acct_001186,logistics,UK,500-999,$200M+,medium,cnt_000377,vp_finance,manager,economic_buyer,lead_001988,2024-01-25,inbound_marketing,inbound_marketing,10.0,10.0,0.0,3.0,1.0,2.0,1232.0,3.0,2.0,28.10067752717393,4.0,0.32479409784378876,True,False,,143424.07598611887,10.0,False
train,acct_000760,professional_services,UK,1000-1999,$1M-$10M,low,cnt_001201,procurement_manager,director,end_user,lead_003595,2024-01-01,sdr_outbound,sdr_outbound,7.0,0.0,7.0,1.0,0.0,0.0,342.0,0.0,2.0,15.986988550189816,6.0,3.4607231433994317,True,False,,30611.937409472604,12.0,True
train,acct_000850,healthcare_non_clinical,US,1000-1999,$200M+,low,cnt_003817,procurement_manager,vp,end_user,lead_001190,2024-01-12,sdr_outbound,sdr_outbound,9.0,0.0,9.0,1.0,0.0,0.0,558.0,4.0,1.0,27.863937810516056,7.0,1.3478558919745134,True,False,,147442.4273581011,11.0,True
train,acct_001032,manufacturing,US,500-999,$50M-$200M,low,cnt_003408,vp_finance,individual_contributor,economic_buyer,lead_000297,2024-01-11,sdr_outbound,sdr_outbound,7.0,0.0,7.0,0.0,0.0,,0.0,3.0,1.0,29.207585597630903,4.0,0.9587961857458921,False,False,,85861.91994560581,11.0,False
train,acct_001162,manufacturing,UK,2000+,$50M-$200M,medium,cnt_001508,it_director,individual_contributor,technical_evaluator,lead_003145,2024-01-20,sdr_outbound,sdr_outbound,13.0,0.0,13.0,2.0,0.0,0.0,671.0,7.0,2.0,29.940114637551904,5.0,3.9013420832535264,True,False,,90487.41873158807,14.0,True
train,acct_001261,logistics,US,2000+,$10M-$50M,medium,cnt_000584,ap_manager,director,champion,lead_003185,2024-01-09,sdr_outbound,sdr_outbound,6.0,0.0,6.0,,0.0,0.0,593.0,0.0,0.0,21.23004932546373,3.0,8.505045569521302,True,True,86624.9923100773,82698.9375745118,15.0,False
train,acct_000566,manufacturing,US,500-999,$50M-$200M,medium,cnt_002211,ap_manager,individual_contributor,champion,lead_002384,2024-01-05,inbound_marketing,inbound_marketing,4.0,4.0,0.0,1.0,0.0,0.0,246.0,4.0,0.0,29.44610474165841,2.0,24.94274075441323,True,False,,90257.42811421854,4.0,False
train,acct_000785,healthcare_non_clinical,US,500-999,$50M-$200M,low,cnt_002381,it_director,manager,technical_evaluator,lead_003616,2024-01-26,partner_referral,partner_referral,11.0,0.0,11.0,2.0,0.0,0.0,806.0,3.0,2.0,28.053884475376456,5.0,0.5299763325450471,True,True,51411.69600803998,49286.534361859914,20.0,False
train,acct_000441,logistics,UK,500-999,$50M-$200M,medium,cnt_000501,ap_manager,director,champion,lead_004802,2024-01-25,sdr_outbound,sdr_outbound,7.0,0.0,7.0,2.0,1.0,0.0,767.0,2.0,3.0,24.88781042062506,6.0,2.7277989198479995,True,False,,83260.03166528777,11.0,False
train,acct_000630,manufacturing,US,500-999,$1M-$10M,low,cnt_003900,procurement_manager,individual_contributor,end_user,lead_004170,2024-01-29,sdr_outbound,sdr_outbound,11.0,0.0,11.0,6.0,6.0,0.0,1651.0,3.0,,27.07861640416696,6.0,0.1880180809601501,True,True,67471.58187252027,77255.12313960686,15.0,False
train,acct_001011,manufacturing,UK,500-999,$10M-$50M,medium,cnt_001168,it_director,individual_contributor,technical_evaluator,lead_001928,2024-01-22,inbound_marketing,inbound_marketing,6.0,6.0,0.0,1.0,1.0,0.0,289.0,2.0,0.0,29.061005483289158,6.0,,True,True,67774.47471957875,71013.71043429007,11.0,False
