split,account_id,industry,region,employee_band,estimated_revenue_band,process_maturity_band,contact_id,role_function,seniority,buyer_role,lead_id,lead_created_at,lead_source,first_touch_channel,touch_count,inbound_touch_count,outbound_touch_count,session_count,pricing_page_views,demo_page_views,total_session_duration_seconds,touches_week_1,touches_last_7_days,days_since_first_touch,activity_count,days_since_last_touch,opportunity_created,has_open_opportunity,opportunity_estimated_acv,expected_acv,total_touches_all,converted_within_90_days
train,acct_001070,logistics,UK,1000-1999,$50M-$200M,medium,cnt_003781,it_director,c_suite,technical_evaluator,lead_004682,2024-01-11,partner_referral,partner_referral,5.0,0.0,5.0,3.0,2.0,1.0,879.0,2.0,1.0,31.67376699101043,3.0,,True,False,,94472.03900383868,5.0,False
train,acct_001177,professional_services,UK,200-499,$50M-$200M,medium,cnt_003970,ap_manager,individual_contributor,champion,lead_003833,2024-01-05,inbound_marketing,inbound_marketing,11.0,11.0,0.0,1.0,0.0,1.0,576.0,2.0,1.0,29.72617884027567,10.0,0.26976465313820525,True,True,2449.28356728578,-159.8164867658088,,False
train,acct_000465,healthcare_non_clinical,US,200-499,$1M-$10M,medium,cnt_002314,vp_finance,manager,economic_buyer,lead_000613,2024-01-21,partner_referral,partner_referral,9.0,0.0,,3.0,2.0,0.0,729.0,0.0,0.0,20.1043532984597,5.0,7.623471496456901,True,True,8065.23860800331,18521.88925360897,11.0,False
train,acct_001043,logistics,US,500-999,$1M-$10M,medium,cnt_003944,it_director,manager,technical_evaluator,lead_004261,2024-01-12,sdr_outbound,sdr_outbound,5.0,0.0,5.0,2.0,0.0,0.0,375.0,5.0,,28.758091462498236,0.0,25.953840807099038,False,False,,,5.0,False
train,acct_001417,logistics,US,500-999,$10M-$50M,medium,cnt_003448,it_director,manager,technical_evaluator,lead_004310,2024-01-14,inbound_marketing,inbound_marketing,5.0,5.0,0.0,3.0,1.0,1.0,1087.0,2.0,0.0,28.841003318936295,8.0,7.188486992680172,True,False,,61801.55534750198,5.0,False
train,acct_000944,professional_services,UK,200-499,$10M-$50M,high,cnt_001907,procurement_manager,vp,end_user,lead_004648,2024-01-05,inbound_marketing,inbound_marketing,10.0,10.0,0.0,2.0,0.0,0.0,,5.0,0.0,13.663226799539846,3.0,7.099313976569806,True,False,,45706.88313098251,10.0,False
train,acct_001271,logistics,UK,1000-1999,$10M-$50M,medium,cnt_003876,procurement_manager,director,end_user,lead_001236,2024-01-11,inbound_marketing,inbound_marketing,5.0,5.0,0.0,3.0,0.0,0.0,,4.0,0.0,43.45972749277429,5.0,13.06537203265135,True,False,,53885.69351094398,5.0,False
train,acct_000376,logistics,UK,2000+,$1M-$10M,low,cnt_002944,ap_manager,manager,champion,lead_000317,2024-01-28,sdr_outbound,sdr_outbound,10.0,0.0,10.0,3.0,2.0,,1286.0,2.0,2.0,,6.0,0.6375103101262163,True,False,,22676.43207355713,16.0,False
train,acct_000047,manufacturing,UK,500-999,$10M-$50M,high,cnt_002823,ap_manager,manager,champion,lead_001548,2024-01-09,inbound_marketing,inbound_marketing,5.0,5.0,0.0,3.0,0.0,0.0,1446.0,2.0,1.0,28.8645508144912,2.0,5.896199498088125,True,False,,-125614.81227541665,7.0,True
train,acct_000743,logistics,US,500-999,$10M-$50M,medium,cnt_000694,it_director,manager,technical_evaluator,lead_002190,2024-01-08,inbound_marketing,inbound_marketing,5.0,5.0,,0.0,0.0,0.0,0.0,1.0,0.0,,3.0,8.950048353177491,True,False,,42961.427772871524,,False
train,acct_000425,professional_services,UK,500-999,$10M-$50M,medium,cnt_002574,it_director,individual_contributor,technical_evaluator,lead_002999,2024-01-12,inbound_marketing,inbound_marketing,8.0,8.0,0.0,1.0,1.0,0.0,533.0,2.0,1.0,28.53258666648913,6.0,,True,True,77858.8525449007,75397.0227592636,11.0,False
train,acct_001355,manufacturing,US,500-999,$1M-$10M,medium,cnt_003984,it_director,vp,technical_evaluator,lead_002168,2024-01-13,inbound_marketing,inbound_marketing,9.0,9.0,0.0,1.0,0.0,0.0,467.0,5.0,1.0,29.013131807736993,6.0,,True,True,27791.957384820584,80713.69622385727,12.0,False
train,acct_000710,healthcare_non_clinical,US,200-499,$10M-$50M,medium,cnt_000197,ap_manager,individual_contributor,champion,lead_000693,2024-01-14,partner_referral,partner_referral,5.0,0.0,5.0,,0.0,0.0,227.0,,,26.701716403858295,5.0,3.664491618266247,True,False,,45815.64464595757,8.0,False
train,acct_000006,manufacturing,UK,200-499,$200M+,medium,cnt_001844,it_director,individual_contributor,technical_evaluator,lead_003164,2024-01-20,sdr_outbound,sdr_outbound,8.0,0.0,8.0,2.0,0.0,0.0,314.0,5.0,1.0,29.48008832986977,4.0,3.3561039454664625,True,True,10340.37181218209,19656.348042459686,11.0,False
train,acct_000558,healthcare_non_clinical,UK,500-999,$50M-$200M,low,cnt_002408,ap_manager,director,champion,lead_001890,2024-01-27,partner_referral,partner_referral,11.0,,11.0,1.0,,0.0,353.0,5.0,,43.45972749277429,2.0,6.492758753999355,True,True,40463.951344678164,35082.154752223476,17.0,False
train,acct_001252,logistics,US,1000-1999,$1M-$10M,low,cnt_001996,it_director,manager,technical_evaluator,lead_003679,2024-01-10,inbound_marketing,inbound_marketing,11.0,11.0,0.0,5.0,3.0,3.0,1434.0,5.0,2.0,28.696690175812872,9.0,38.63672082418668,True,True,109434.96982841914,111360.78613577891,17.0,False
train,acct_000810,healthcare_non_clinical,UK,500-999,$10M-$50M,low,cnt_001073,procurement_manager,vp,end_user,lead_000467,2024-01-28,inbound_marketing,inbound_marketing,6.0,6.0,0.0,2.0,1.0,0.0,215.0,3.0,1.0,31.301617106936114,7.0,,True,True,42363.050809908935,62001.99584194419,12.0,False
train,acct_000448,logistics,UK,200-499,$200M+,low,cnt_002166,it_director,vp,technical_evaluator,lead_002859,2024-01-18,sdr_outbound,sdr_outbound,8.0,0.0,8.0,2.0,4.0,0.0,783.0,1.0,3.0,,5.0,-1.3844609113049124,True,True,46081.49453511094,47746.19171597176,13.0,False
train,acct_001464,logistics,US,500-999,$10M-$50M,low,cnt_000373,procurement_manager,individual_contributor,end_user,lead_000101,2024-01-16,inbound_marketing,inbound_marketing,10.0,10.0,0.0,3.0,2.0,1.0,1189.0,6.0,2.0,30.54549471259975,4.0,38.63672082418668,True,False,,57107.50674089719,11.0,True
train,acct_001436,healthcare_non_clinical,US,200-499,$1M-$10M,medium,cnt_003170,ap_manager,vp,champion,lead_003406,2024-01-23,partner_referral,partner_referral,2.0,0.0,2.0,0.0,0.0,,0.0,2.0,0.0,29.785388954909237,0.0,25.14518197802951,False,False,,34827.94401589659,2.0,False
train,acct_001282,healthcare_non_clinical,US,500-999,$50M-$200M,medium,cnt_003907,vp_finance,manager,economic_buyer,lead_004189,2024-01-13,partner_referral,partner_referral,7.0,0.0,7.0,3.0,1.0,0.0,936.0,,1.0,30.73444465961426,7.0,,True,False,,86700.29342127168,7.0,False
train,acct_001352,logistics,UK,500-999,$200M+,medium,cnt_001706,vp_finance,director,economic_buyer,lead_002896,2024-01-22,inbound_marketing,inbound_marketing,7.0,7.0,0.0,5.0,0.0,0.0,1371.0,,1.0,25.78773129549692,5.0,1.3679907943284344,True,True,52353.93467867525,34618.48983562721,9.0,False
train,acct_001490,professional_services,UK,200-499,$10M-$50M,high,cnt_004023,it_director,individual_contributor,technical_evaluator,lead_003888,2024-01-15,inbound_marketing,inbound_marketing,4.0,4.0,0.0,,1.0,2.0,762.0,1.0,0.0,27.019243925802467,4.0,10.674921070723574,True,False,,67597.04212572897,4.0,False
train,acct_000763,manufacturing,US,200-499,$10M-$50M,high,cnt_000287,ap_manager,vp,champion,lead_000058,2024-01-01,sdr_outbound,sdr_outbound,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,31.305954570376205,1.0,31.15041183672127,True,False,,66233.10346875229,1.0,False
train,acct_000117,professional_services,UK,200-499,$50M-$200M,high,cnt_004115,procurement_manager,individual_contributor,end_user,lead_000289,2024-01-05,inbound_marketing,inbound_marketing,3.0,3.0,0.0,2.0,0.0,0.0,423.0,1.0,0.0,26.79876617990568,3.0,19.845718310511927,True,False,,103733.12091317728,4.0,False
train,acct_001468,professional_services,US,200-499,$10M-$50M,medium,cnt_001511,ap_manager,c_suite,champion,lead_000320,2024-01-21,partner_referral,partner_referral,13.0,0.0,13.0,,0.0,0.0,583.0,5.0,0.0,29.634431580614006,6.0,13.764348966550637,True,True,39820.11577019855,33974.01878873387,17.0,False
train,acct_000526,professional_services,US,200-499,$10M-$50M,high,cnt_000810,procurement_manager,vp,end_user,lead_002830,2024-01-26,partner_referral,partner_referral,,0.0,9.0,2.0,,0.0,714.0,1.0,1.0,23.72341880844681,0.0,38.63672082418668,False,False,,237256.23174387528,17.0,False
train,acct_000424,healthcare_non_clinical,UK,200-499,$50M-$200M,high,cnt_002337,procurement_manager,individual_contributor,end_user,lead_000595,2024-01-16,partner_referral,partner_referral,12.0,0.0,12.0,2.0,0.0,2.0,654.0,5.0,,29.1776224886444,7.0,1.1884815488588352,True,False,,88186.51533550746,16.0,False
train,acct_000827,manufacturing,US,500-999,$1M-$10M,low,cnt_000163,ap_manager,director,champion,lead_004873,2024-01-19,sdr_outbound,sdr_outbound,13.0,0.0,13.0,1.0,,0.0,391.0,1.0,4.0,24.99837414363406,5.0,,True,True,66700.96725476929,83169.26485368807,18.0,False
train,acct_000532,professional_services,UK,1000-1999,$10M-$50M,medium,cnt_000502,it_director,manager,technical_evaluator,lead_004026,2024-01-09,sdr_outbound,sdr_outbound,3.0,0.0,3.0,2.0,3.0,0.0,290.0,2.0,0.0,22.443102184400736,5.0,17.868231581722164,True,False,,46169.31017908564,10.0,True
train,acct_000371,healthcare_non_clinical,UK,1000-1999,$1M-$10M,medium,cnt_001207,ap_manager,individual_contributor,champion,lead_003316,2024-01-13,partner_referral,partner_referral,3.0,0.0,3.0,,0.0,0.0,,0.0,0.0,19.254245705140868,4.0,10.354888582003664,True,True,52143.353690853495,48832.853502750324,7.0,False
train,acct_000960,manufacturing,US,1000-1999,$1M-$10M,high,cnt_002049,vp_finance,director,economic_buyer,lead_003061,2024-01-16,sdr_outbound,sdr_outbound,11.0,0.0,11.0,1.0,0.0,0.0,91.0,6.0,0.0,28.649812502352752,2.0,10.630685680356205,True,True,123508.11218709471,86194.35655113225,16.0,False
train,acct_001243,professional_services,UK,2000+,$10M-$50M,medium,cnt_002604,vp_finance,individual_contributor,economic_buyer,lead_003020,2024-01-28,sdr_outbound,sdr_outbound,7.0,0.0,7.0,3.0,0.0,0.0,811.0,3.0,0.0,26.829652481326825,0.0,14.466263115894424,False,False,,69219.95970468891,7.0,False
train,acct_001149,healthcare_non_clinical,UK,1000-1999,$1M-$10M,high,cnt_001993,procurement_manager,vp,end_user,lead_000130,2024-01-08,sdr_outbound,sdr_outbound,3.0,0.0,3.0,,0.0,0.0,,3.0,0.0,29.82005626533639,0.0,,False,False,,23789.87804054509,3.0,False
train,acct_000924,logistics,US,200-499,$50M-$200M,high,cnt_002451,ap_manager,individual_contributor,champion,lead_000446,2024-01-22,inbound_marketing,inbound_marketing,12.0,12.0,,3.0,1.0,3.0,993.0,5.0,2.0,,,4.289783580314793,True,True,49802.82201130791,41686.308998241155,15.0,False
train,acct_001331,healthcare_non_clinical,UK,2000+,$50M-$200M,medium,cnt_002740,procurement_manager,manager,end_user,lead_002976,2024-01-06,sdr_outbound,sdr_outbound,5.0,0.0,5.0,1.0,0.0,0.0,481.0,3.0,0.0,24.822431251264813,3.0,10.563068858148002,True,True,144391.95419752464,142696.11765505644,,False
train,acct_000420,healthcare_non_clinical,US,200-499,$10M-$50M,high,cnt_001208,vp_finance,manager,economic_buyer,lead_004715,2024-01-28,inbound_marketing,inbound_marketing,,4.0,,0.0,0.0,0.0,,1.0,1.0,31.17861998018821,0.0,,True,False,,63315.92448941525,,False
train,acct_001108,professional_services,UK,2000+,$50M-$200M,medium,cnt_003499,ap_manager,manager,champion,lead_002790,2024-01-05,sdr_outbound,sdr_outbound,6.0,0.0,6.0,1.0,2.0,,248.0,2.0,1.0,13.663226799539846,8.0,1.6206122115037005,True,True,179933.235277979,175529.56717818495,9.0,False
train,acct_000493,logistics,UK,200-499,$1M-$10M,medium,cnt_001632,ap_manager,director,champion,lead_004192,2024-01-08,inbound_marketing,inbound_marketing,10.0,10.0,0.0,1.0,0.0,0.0,149.0,5.0,1.0,,1.0,3.484328512134438,True,True,22274.33554553066,60614.338050880426,11.0,False
train,acct_000667,healthcare_non_clinical,US,200-499,$1M-$10M,medium,cnt_004091,ap_manager,manager,champion,lead_000010,2024-01-24,inbound_marketing,inbound_marketing,7.0,7.0,0.0,1.0,2.0,1.0,450.0,2.0,2.0,29.747551585021444,6.0,3.8518527179701527,True,False,,37896.54383548396,,True
train,acct_000124,professional_services,UK,200-499,$200M+,low,cnt_000703,it_director,individual_contributor,technical_evaluator,lead_003814,2024-01-18,partner_referral,partner_referral,7.0,0.0,7.0,2.0,0.0,0.0,455.0,3.0,1.0,30.725209937439015,8.0,,True,False,,,14.0,True
train,acct_001110,manufacturing,UK,500-999,$1M-$10M,medium,cnt_004198,ap_manager,vp,champion,lead_002652,2024-01-17,inbound_marketing,inbound_marketing,6.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,,28.54993964347532,6.0,19.27273875127643,True,True,44345.89963155658,49912.991330339595,11.0,False
train,acct_000165,professional_services,US,500-999,$1M-$10M,low,cnt_002202,it_director,individual_contributor,technical_evaluator,lead_004084,2024-01-29,sdr_outbound,sdr_outbound,7.0,0.0,,,0.0,0.0,0.0,4.0,1.0,28.63161887272328,7.0,38.63672082418668,True,False,,,11.0,True
train,acct_000708,manufacturing,US,200-499,$10M-$50M,high,cnt_002855,ap_manager,individual_contributor,champion,lead_003775,2024-01-09,sdr_outbound,sdr_outbound,12.0,0.0,12.0,3.0,2.0,2.0,1043.0,5.0,1.0,29.72512844483992,4.0,5.8215127000785545,True,False,,58062.64058709833,,True
train,acct_000173,logistics,UK,1000-1999,$50M-$200M,medium,cnt_002046,ap_manager,director,champion,lead_004620,2024-01-10,inbound_marketing,inbound_marketing,1.0,1.0,0.0,1.0,0.0,0.0,487.0,1.0,0.0,29.41217057906049,0.0,27.069093259191128,False,False,,92259.04180670406,1.0,False
train,acct_001108,professional_services,UK,2000+,$50M-$200M,medium,cnt_003938,ap_manager,manager,champion,lead_003146,2024-01-23,sdr_outbound,sdr_outbound,,0.0,7.0,2.0,0.0,0.0,541.0,,2.0,43.45972749277429,2.0,2.5429494353630337,False,False,,92625.91567601004,11.0,False
train,acct_000272,professional_services,UK,500-999,$10M-$50M,medium,cnt_001852,ap_manager,manager,champion,lead_002793,2024-01-25,sdr_outbound,sdr_outbound,10.0,0.0,10.0,1.0,0.0,0.0,,1.0,3.0,31.08338076978435,4.0,1.8832198638691215,True,True,75478.95512704292,59865.714283541325,,False
train,acct_000557,healthcare_non_clinical,US,200-499,$200M+,medium,cnt_004092,vp_finance,individual_contributor,economic_buyer,lead_000697,2024-01-19,sdr_outbound,sdr_outbound,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,1.0,28.097407715358422,2.0,4.5453578364878,False,False,,142562.25096423898,4.0,False
train,acct_000526,professional_services,US,200-499,$10M-$50M,high,cnt_000810,procurement_manager,vp,end_user,lead_000187,2024-01-11,sdr_outbound,sdr_outbound,,0.0,6.0,2.0,1.0,,1116.0,2.0,1.0,28.853223507987014,3.0,,True,True,40466.56927388462,53961.21681392328,11.0,False
train,acct_001409,manufacturing,UK,1000-1999,$1M-$10M,medium,cnt_000025,it_director,manager,technical_evaluator,lead_003767,2024-01-26,sdr_outbound,sdr_outbound,8.0,0.0,8.0,2.0,2.0,0.0,564.0,3.0,2.0,30.325896126956255,8.0,1.6173317784709913,True,True,107055.98735022185,118711.03064149589,,False
train,acct_000853,manufacturing,UK,200-499,$10M-$50M,high,cnt_002088,procurement_manager,individual_contributor,end_user,lead_002351,2024-01-13,inbound_marketing,inbound_marketing,8.0,8.0,0.0,1.0,0.0,0.0,511.0,,1.0,30.11444066766165,5.0,3.849085421332215,False,False,,,11.0,False
train,acct_000381,manufacturing,US,500-999,$10M-$50M,high,cnt_002257,vp_finance,vp,economic_buyer,lead_001107,2024-01-15,inbound_marketing,inbound_marketing,9.0,9.0,0.0,1.0,0.0,0.0,,5.0,1.0,29.377692137852037,,1.8850231283296686,True,True,,67107.73441001237,13.0,False
train,acct_000877,healthcare_non_clinical,UK,200-499,$1M-$10M,medium,cnt_001496,it_director,individual_contributor,technical_evaluator,lead_003831,2024-01-15,sdr_outbound,sdr_outbound,13.0,0.0,,3.0,0.0,0.0,1399.0,7.0,1.0,,0.0,38.63672082418668,True,False,,6534.737741316418,14.0,True
train,acct_000158,healthcare_non_clinical,UK,500-999,$10M-$50M,medium,cnt_000821,vp_finance,vp,economic_buyer,lead_004300,2024-01-15,inbound_marketing,inbound_marketing,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,,7.0,-0.9089775123019669,True,False,,56183.79957455792,14.0,True
train,acct_000395,logistics,US,2000+,$200M+,low,cnt_001499,procurement_manager,director,end_user,lead_004805,2024-01-02,inbound_marketing,inbound_marketing,2.0,2.0,0.0,1.0,0.0,0.0,67.0,2.0,0.0,29.786820229387274,0.0,26.700799958485504,False,False,,144757.91156797818,2.0,False
train,acct_000974,healthcare_non_clinical,UK,1000-1999,$10M-$50M,high,cnt_000395,ap_manager,manager,champion,lead_003326,2024-01-07,sdr_outbound,sdr_outbound,8.0,,8.0,2.0,1.0,0.0,1046.0,3.0,3.0,25.884707760891626,3.0,-0.3387044270345876,True,False,,54154.955888031225,8.0,False
train,acct_000898,professional_services,UK,1000-1999,$200M+,low,cnt_003771,ap_manager,director,champion,lead_001373,2024-01-26,inbound_marketing,inbound_marketing,8.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,30.919700544520623,,,True,True,66919.33345050669,64643.26869898347,12.0,False
train,acct_000308,logistics,UK,500-999,$50M-$200M,low,cnt_004032,ap_manager,c_suite,champion,lead_003175,2024-01-21,partner_referral,partner_referral,7.0,,7.0,0.0,0.0,0.0,0.0,2.0,3.0,29.725011526113146,6.0,-1.4269962028203331,True,False,,,11.0,True
train,acct_000120,manufacturing,UK,500-999,$200M+,medium,cnt_002953,vp_finance,c_suite,economic_buyer,lead_000729,2024-01-23,sdr_outbound,sdr_outbound,8.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,3.0,29.175145040774762,3.0,0.9320581867232186,True,False,,140371.7558425405,10.0,False
train,acct_000702,logistics,US,500-999,$200M+,low,cnt_002007,it_director,c_suite,technical_evaluator,lead_004750,2024-01-17,sdr_outbound,sdr_outbound,6.0,0.0,6.0,2.0,3.0,0.0,562.0,2.0,1.0,,,5.498976238101944,True,True,67022.27543394218,69615.51991819746,11.0,False
train,acct_001102,logistics,US,2000+,$10M-$50M,medium,cnt_001307,vp_finance,director,economic_buyer,lead_004397,2024-01-20,sdr_outbound,sdr_outbound,9.0,0.0,9.0,3.0,2.0,0.0,883.0,4.0,,28.817575104758756,1.0,,True,True,105259.20986997714,72461.59645393144,12.0,False
train,acct_001301,healthcare_non_clinical,UK,200-499,$1M-$10M,low,cnt_000720,it_director,manager,technical_evaluator,lead_003891,2024-01-28,sdr_outbound,sdr_outbound,8.0,0.0,8.0,3.0,0.0,0.0,843.0,1.0,3.0,26.357241552516598,6.0,3.7439270701092395,True,True,29657.88148205864,38256.44027084818,10.0,False
train,acct_000866,logistics,UK,500-999,$10M-$50M,low,cnt_002019,it_director,manager,technical_evaluator,lead_000152,2024-01-08,inbound_marketing,inbound_marketing,4.0,4.0,0.0,,0.0,0.0,544.0,1.0,1.0,27.9404229911309,3.0,6.722367071991915,True,False,,49502.87548308256,4.0,False
train,acct_000328,healthcare_non_clinical,US,200-499,$50M-$200M,medium,cnt_000301,procurement_manager,director,end_user,lead_001061,2024-01-25,inbound_marketing,inbound_marketing,6.0,6.0,0.0,2.0,0.0,0.0,513.0,3.0,,27.193704207114482,5.0,,True,True,244269.83782815048,55096.175653034225,11.0,False
train,acct_000597,professional_services,US,200-499,$10M-$50M,medium,cnt_002526,it_director,manager,technical_evaluator,lead_001685,2024-01-03,sdr_outbound,sdr_outbound,5.0,0.0,5.0,1.0,0.0,0.0,403.0,1.0,0.0,25.35129566976724,6.0,5.90831164518986,True,True,31827.158662622835,44459.47835836825,12.0,False
train,acct_000127,manufacturing,UK,500-999,$50M-$200M,medium,cnt_002022,vp_finance,director,economic_buyer,lead_004541,2024-01-02,inbound_marketing,inbound_marketing,8.0,8.0,0.0,1.0,,0.0,421.0,1.0,3.0,,6.0,-1.65485321237106,True,False,,94764.93697856713,9.0,False
train,acct_000926,professional_services,UK,500-999,$1M-$10M,medium,cnt_001716,ap_manager,individual_contributor,champion,lead_003521,2024-01-20,partner_referral,partner_referral,,0.0,11.0,2.0,0.0,0.0,687.0,6.0,0.0,30.93456695679483,,8.807458553118007,True,True,27426.77501281529,20703.428731417534,12.0,False
train,acct_001342,manufacturing,UK,2000+,$50M-$200M,high,cnt_001536,ap_manager,director,champion,lead_002657,2024-01-23,inbound_marketing,inbound_marketing,,9.0,,2.0,0.0,0.0,913.0,4.0,0.0,29.884278268352546,5.0,9.318600780192988,True,True,206487.51485895013,215450.64512336513,13.0,False
train,acct_000410,logistics,US,1000-1999,$10M-$50M,low,cnt_000762,procurement_manager,director,end_user,lead_000891,2024-01-01,inbound_marketing,inbound_marketing,,7.0,0.0,1.0,2.0,0.0,139.0,4.0,1.0,27.99751744644069,4.0,6.076604673408605,True,False,,63270.75476786574,12.0,True
train,acct_000241,professional_services,UK,500-999,$50M-$200M,high,cnt_003468,ap_manager,manager,champion,lead_000176,2024-01-15,sdr_outbound,sdr_outbound,12.0,0.0,12.0,3.0,0.0,2.0,1002.0,4.0,3.0,28.818566014303386,5.0,,True,False,,75192.21637764934,20.0,True
train,acct_000704,healthcare_non_clinical,US,200-499,$1M-$10M,high,cnt_000790,vp_finance,manager,economic_buyer,lead_004911,2024-01-19,sdr_outbound,sdr_outbound,,0.0,9.0,3.0,,1.0,1262.0,3.0,0.0,28.058939431004667,4.0,4.09329861650237,True,True,43650.06047358695,62769.040661604085,13.0,False
train,acct_000081,professional_services,US,200-499,$50M-$200M,low,cnt_003620,ap_manager,vp,champion,lead_002848,2024-01-21,sdr_outbound,sdr_outbound,7.0,,7.0,1.0,0.0,0.0,220.0,3.0,1.0,30.32110677761526,4.0,-0.6287341062456984,True,True,5154.9781126577545,13719.125033590444,10.0,False
train,acct_000657,healthcare_non_clinical,US,500-999,$1M-$10M,medium,cnt_002894,vp_finance,director,economic_buyer,lead_002234,2024-01-20,sdr_outbound,sdr_outbound,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,22.279400818579035,4.0,-29.726967175278087,True,False,,7749.315988252336,5.0,True
train,acct_000086,professional_services,US,500-999,$10M-$50M,medium,cnt_000941,it_director,manager,technical_evaluator,lead_001543,2024-01-01,partner_referral,partner_referral,9.0,0.0,9.0,3.0,0.0,2.0,1267.0,2.0,0.0,,3.0,5.965531386823525,True,True,71906.89499839937,92810.28897718948,,False
train,acct_001023,manufacturing,US,200-499,$10M-$50M,low,cnt_003364,procurement_manager,individual_contributor,end_user,lead_002747,2024-01-07,partner_referral,partner_referral,16.0,0.0,16.0,6.0,3.0,,2803.0,7.0,2.0,30.49079963467367,4.0,5.8202999478813116,True,True,3606.078388386515,8250.027676455678,21.0,False
train,acct_000803,professional_services,US,200-499,$10M-$50M,medium,cnt_000070,procurement_manager,director,end_user,lead_003588,2024-01-24,sdr_outbound,sdr_outbound,17.0,0.0,17.0,5.0,2.0,0.0,2010.0,7.0,,29.484299789183577,5.0,,True,True,30483.063762015296,37498.81766465503,19.0,False
train,acct_000359,manufacturing,UK,200-499,$50M-$200M,low,cnt_004159,procurement_manager,vp,end_user,lead_000304,2024-01-03,inbound_marketing,inbound_marketing,9.0,9.0,0.0,2.0,0.0,0.0,252.0,,5.0,,,2.11733090909518,True,False,,68217.27118377853,18.0,False
train,acct_001166,logistics,US,1000-1999,$10M-$50M,medium,cnt_002015,procurement_manager,manager,end_user,lead_001795,2024-01-01,inbound_marketing,inbound_marketing,8.0,8.0,0.0,3.0,0.0,0.0,583.0,3.0,2.0,28.426588726146004,5.0,1.0205603179310778,True,True,111897.2734785319,,12.0,False
train,acct_001317,logistics,US,500-999,$10M-$50M,high,cnt_002735,ap_manager,vp,champion,lead_000255,2024-01-09,inbound_marketing,inbound_marketing,,12.0,0.0,3.0,2.0,1.0,1247.0,4.0,5.0,29.154713724046424,7.0,-4.145743223931277,True,True,31732.90911828252,48540.510897930406,21.0,False
train,acct_001216,healthcare_non_clinical,US,500-999,$10M-$50M,high,cnt_000217,ap_manager,individual_contributor,champion,lead_001327,2024-01-20,partner_referral,partner_referral,9.0,,9.0,2.0,0.0,0.0,502.0,4.0,0.0,29.09538776571154,9.0,13.253108740052635,True,False,,49123.92113831265,13.0,True
train,acct_000931,manufacturing,US,200-499,$50M-$200M,low,cnt_002743,ap_manager,c_suite,champion,lead_003230,2024-01-25,sdr_outbound,sdr_outbound,11.0,0.0,11.0,3.0,0.0,0.0,,3.0,1.0,27.638440178028674,3.0,3.7882037318476227,False,False,,83542.24021305717,16.0,True
train,acct_000486,professional_services,UK,500-999,$1M-$10M,low,cnt_002505,vp_finance,individual_contributor,economic_buyer,lead_000434,2024-01-23,inbound_marketing,inbound_marketing,7.0,7.0,0.0,1.0,0.0,0.0,235.0,2.0,1.0,31.266186880593544,3.0,3.7280510713877364,True,True,,,15.0,False
train,acct_000815,healthcare_non_clinical,UK,500-999,$50M-$200M,medium,cnt_001085,vp_finance,director,economic_buyer,lead_003240,2024-01-04,partner_referral,partner_referral,8.0,0.0,8.0,1.0,0.0,0.0,490.0,2.0,0.0,30.574336693058182,2.0,6.348483427938349,False,False,,101400.70767549475,8.0,False
train,acct_000470,manufacturing,UK,500-999,$50M-$200M,high,cnt_003891,procurement_manager,manager,end_user,lead_003547,2024-01-09,sdr_outbound,sdr_outbound,5.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,23.743320536731908,0.0,16.111480698811153,False,False,,83398.76857298533,11.0,False
train,acct_000673,logistics,US,500-999,$50M-$200M,medium,cnt_003527,procurement_manager,manager,end_user,lead_004404,2024-01-13,partner_referral,partner_referral,6.0,0.0,6.0,2.0,0.0,0.0,415.0,0.0,1.0,21.260290430347894,2.0,4.174168345127351,False,False,,69693.64847019949,10.0,True
train,acct_000143,logistics,UK,1000-1999,$10M-$50M,high,cnt_003496,procurement_manager,director,end_user,lead_004516,2024-01-10,sdr_outbound,sdr_outbound,6.0,0.0,6.0,2.0,0.0,0.0,648.0,3.0,0.0,28.823277860852745,7.0,19.17216333059294,True,True,68075.44414333747,81796.00603591195,10.0,False
train,acct_000257,manufacturing,US,200-499,$200M+,low,cnt_001624,it_director,director,technical_evaluator,lead_002141,2024-01-07,sdr_outbound,sdr_outbound,10.0,0.0,10.0,3.0,0.0,0.0,897.0,4.0,0.0,26.80691121088719,2.0,7.087971161254299,True,True,28826.847681045023,45752.61239907003,16.0,False
train,acct_001353,manufacturing,US,200-499,$50M-$200M,low,cnt_001930,it_director,individual_contributor,technical_evaluator,lead_002757,2024-01-08,inbound_marketing,inbound_marketing,10.0,10.0,0.0,3.0,,0.0,1349.0,6.0,1.0,30.817350795819024,5.0,,True,True,21666.233392809172,29742.46877912771,19.0,False
