split,account_id,industry,region,employee_band,estimated_revenue_band,process_maturity_band,contact_id,role_function,seniority,buyer_role,lead_id,lead_created_at,lead_source,first_touch_channel,touch_count,inbound_touch_count,outbound_touch_count,session_count,pricing_page_views,demo_page_views,total_session_duration_seconds,touches_week_1,touches_last_7_days,days_since_first_touch,activity_count,days_since_last_touch,opportunity_created,has_open_opportunity,opportunity_estimated_acv,expected_acv,total_touches_all,converted_within_90_days
train,acct_001462,professional_services,UK,200-499,$1M-$10M,medium,cnt_003059,procurement_manager,vp,end_user,lead_002707,2024-01-04,sdr_outbound,sdr_outbound,14.0,0.0,14.0,4.0,2.0,0.0,1962.0,,2.0,,6.0,-33.64012701877837,True,True,-9415.260555774206,26851.10496788339,22.0,False
train,acct_000976,manufacturing,UK,200-499,$10M-$50M,low,cnt_002810,procurement_manager,director,end_user,lead_001156,2024-01-06,sdr_outbound,sdr_outbound,12.0,0.0,12.0,3.0,3.0,1.0,609.0,4.0,,23.693161917083494,4.0,,True,False,,258728.95464104414,13.0,False
train,acct_001294,healthcare_non_clinical,US,200-499,$200M+,medium,cnt_002883,procurement_manager,individual_contributor,end_user,lead_001717,2024-01-04,sdr_outbound,sdr_outbound,,0.0,,1.0,0.0,0.0,176.0,3.0,0.0,27.495442318591625,5.0,24.742073692070065,False,False,,129885.59203074391,8.0,False
train,acct_001261,logistics,US,2000+,$10M-$50M,medium,cnt_004157,vp_finance,individual_contributor,economic_buyer,lead_004050,2024-01-26,partner_referral,partner_referral,12.0,0.0,12.0,3.0,0.0,0.0,,6.0,3.0,29.63295109271937,,6.449408171656753,False,False,,20201.771501271192,16.0,False
train,acct_000133,healthcare_non_clinical,US,200-499,$10M-$50M,medium,cnt_001068,vp_finance,director,economic_buyer,lead_004999,2024-01-04,sdr_outbound,sdr_outbound,1.0,0.0,1.0,1.0,,,92.0,1.0,0.0,,0.0,,False,False,,37433.71446582094,1.0,False
train,acct_000341,healthcare_non_clinical,UK,1000-1999,$10M-$50M,medium,cnt_000307,it_director,individual_contributor,technical_evaluator,lead_002231,2024-01-09,inbound_marketing,inbound_marketing,8.0,,,5.0,3.0,1.0,1800.0,2.0,,28.12759404290089,7.0,,True,False,,54603.51940860682,13.0,False
train,acct_001074,professional_services,UK,500-999,$1M-$10M,medium,cnt_001842,ap_manager,manager,champion,lead_000941,2024-01-25,partner_referral,partner_referral,5.0,,5.0,2.0,0.0,0.0,760.0,2.0,0.0,25.56149518268331,,15.9002433757393,True,True,69528.6607099365,40236.55280343724,11.0,False
train,acct_000353,manufacturing,UK,2000+,$1M-$10M,medium,cnt_003220,vp_finance,director,economic_buyer,lead_002023,2024-01-27,sdr_outbound,sdr_outbound,,0.0,6.0,,0.0,,,1.0,1.0,30.46322475931799,4.0,43.6434948529468,True,True,85713.32175967126,119541.54276674408,,False
train,acct_000204,healthcare_non_clinical,UK,500-999,$10M-$50M,high,cnt_000567,procurement_manager,individual_contributor,end_user,lead_004852,2024-01-23,sdr_outbound,sdr_outbound,6.0,,,2.0,0.0,0.0,772.0,3.0,2.0,27.38409622410265,1.0,7.185288749667688,True,False,,36995.63611477983,6.0,False
train,acct_000362,logistics,US,200-499,$200M+,medium,cnt_000004,ap_manager,vp,champion,lead_002464,2024-01-06,inbound_marketing,inbound_marketing,7.0,7.0,0.0,3.0,,1.0,614.0,2.0,0.0,23.997274940988817,5.0,8.352187740823364,True,True,,40741.57698237216,12.0,False
train,acct_000288,healthcare_non_clinical,UK,1000-1999,$1M-$10M,medium,cnt_002685,procurement_manager,manager,end_user,lead_002442,2024-01-30,inbound_marketing,inbound_marketing,6.0,6.0,0.0,1.0,,2.0,,,0.0,22.623259043368094,10.0,9.625466108931516,True,True,93095.33369182111,86529.1319760468,13.0,False
train,acct_000688,manufacturing,US,200-499,$50M-$200M,high,cnt_002875,it_director,manager,technical_evaluator,lead_002049,2024-01-22,inbound_marketing,inbound_marketing,,,,2.0,,0.0,621.0,2.0,1.0,31.528636810148924,1.0,-1.365719889834403,True,False,,98507.42567988441,6.0,True
train,acct_000120,manufacturing,UK,500-999,$200M+,medium,cnt_003470,ap_manager,director,champion,lead_004592,2024-01-02,partner_referral,partner_referral,13.0,0.0,13.0,,,0.0,2103.0,6.0,3.0,28.53324633720894,3.0,1.9381903281250825,True,True,,63333.03581715951,,False
train,acct_001412,healthcare_non_clinical,US,200-499,$10M-$50M,high,cnt_000562,vp_finance,c_suite,economic_buyer,lead_000476,2024-01-14,inbound_marketing,inbound_marketing,6.0,6.0,0.0,0.0,,,0.0,3.0,1.0,31.29854634932874,1.0,2.2645085794429036,True,False,,20421.807860918292,,False
train,acct_000061,professional_services,US,500-999,$1M-$10M,high,cnt_000133,vp_finance,manager,economic_buyer,lead_004540,2024-01-16,inbound_marketing,inbound_marketing,7.0,7.0,0.0,2.0,0.0,0.0,518.0,,1.0,27.93029449638442,6.0,6.392580592790106,True,False,,10495.327431605065,7.0,False
train,acct_001199,manufacturing,UK,2000+,$10M-$50M,medium,cnt_002107,it_director,director,technical_evaluator,lead_003013,2024-01-14,inbound_marketing,inbound_marketing,8.0,8.0,0.0,3.0,,,976.0,2.0,1.0,28.151401783695498,7.0,3.040032851299412,True,False,,39189.91436112931,8.0,False
train,acct_000926,professional_services,UK,500-999,$1M-$10M,medium,cnt_001137,it_director,director,technical_evaluator,lead_000931,2024-01-05,sdr_outbound,sdr_outbound,8.0,0.0,8.0,4.0,0.0,0.0,1177.0,,1.0,29.45677218960658,4.0,6.092086785778786,True,True,260894.59469910758,,,False
train,acct_000265,manufacturing,US,200-499,$1M-$10M,medium,cnt_000871,it_director,manager,technical_evaluator,lead_001399,2024-01-17,partner_referral,partner_referral,,0.0,4.0,1.0,1.0,0.0,300.0,2.0,0.0,23.34710466034193,6.0,18.428552962839326,True,True,25793.680334497345,43067.710463550124,,False
train,acct_000637,professional_services,US,500-999,$10M-$50M,medium,cnt_004141,it_director,manager,technical_evaluator,lead_002456,2024-01-15,inbound_marketing,inbound_marketing,7.0,,0.0,,,0.0,,0.0,3.0,21.527682292697488,3.0,5.1283417521646495,True,True,,94280.2369466937,10.0,False
train,acct_000854,professional_services,US,2000+,$50M-$200M,low,cnt_001155,procurement_manager,individual_contributor,end_user,lead_002811,2024-01-13,sdr_outbound,sdr_outbound,13.0,,13.0,1.0,0.0,0.0,,7.0,1.0,29.63319580416408,2.0,,True,True,189138.07119907884,258728.95464104414,,False
train,acct_000457,professional_services,US,1000-1999,$50M-$200M,medium,cnt_001416,procurement_manager,vp,end_user,lead_001054,2024-01-05,sdr_outbound,sdr_outbound,8.0,0.0,8.0,2.0,0.0,0.0,1105.0,3.0,,,4.0,,False,False,,,12.0,False
train,acct_000292,manufacturing,UK,1000-1999,$1M-$10M,low,cnt_000114,ap_manager,c_suite,champion,lead_004593,2024-01-10,sdr_outbound,sdr_outbound,6.0,0.0,6.0,2.0,0.0,,798.0,5.0,,29.468812972207093,2.0,43.6434948529468,False,False,,,7.0,False
train,acct_001070,logistics,UK,1000-1999,$50M-$200M,medium,cnt_002927,it_director,individual_contributor,technical_evaluator,lead_001400,2024-01-20,partner_referral,partner_referral,8.0,,8.0,,,1.0,725.0,2.0,1.0,,,1.0345482624153044,True,False,,,11.0,True
train,acct_001235,manufacturing,UK,200-499,$50M-$200M,medium,cnt_002256,vp_finance,manager,economic_buyer,lead_003007,2024-01-12,partner_referral,partner_referral,9.0,0.0,9.0,,0.0,0.0,,,,26.23669968729946,10.0,-1.8390315791992295,True,True,47748.4538443332,42094.32244990861,14.0,False
train,acct_001064,professional_services,UK,1000-1999,$1M-$10M,medium,cnt_003655,it_director,director,technical_evaluator,lead_000003,2024-01-06,sdr_outbound,sdr_outbound,7.0,0.0,7.0,,,0.0,491.0,1.0,,23.76063273005199,,1.2640217984605593,False,False,,-144508.3991415875,9.0,False
train,acct_000309,manufacturing,UK,2000+,$10M-$50M,medium,cnt_002863,ap_manager,vp,champion,lead_003763,2024-01-02,partner_referral,partner_referral,10.0,0.0,10.0,2.0,1.0,0.0,,4.0,1.0,,1.0,0.5443864142732819,True,True,79742.72045316007,33267.00782343929,17.0,False
train,acct_000579,professional_services,US,500-999,$10M-$50M,medium,cnt_000261,procurement_manager,manager,end_user,lead_002250,2024-01-09,sdr_outbound,sdr_outbound,4.0,,,3.0,0.0,0.0,1264.0,1.0,0.0,27.973838811282537,6.0,24.15379328290212,True,True,,78644.45126768906,11.0,False
train,acct_001461,manufacturing,US,1000-1999,$1M-$10M,low,cnt_000726,it_director,manager,technical_evaluator,lead_003696,2024-01-17,inbound_marketing,inbound_marketing,4.0,4.0,0.0,,0.0,0.0,0.0,,0.0,24.58233774471986,4.0,,True,True,115272.91754114866,,4.0,False
train,acct_001481,logistics,US,1000-1999,$1M-$10M,low,cnt_002701,vp_finance,individual_contributor,economic_buyer,lead_001641,2024-01-23,sdr_outbound,sdr_outbound,,0.0,9.0,7.0,3.0,0.0,1912.0,,1.0,29.752336711495985,5.0,9.261949990125665,True,False,,8487.451640402807,10.0,False
train,acct_000412,healthcare_non_clinical,US,1000-1999,$10M-$50M,low,cnt_001418,vp_finance,manager,economic_buyer,lead_003432,2024-01-28,sdr_outbound,sdr_outbound,6.0,0.0,6.0,,0.0,0.0,952.0,4.0,0.0,29.256599922655383,2.0,13.159297189665363,True,False,,35339.133890626064,6.0,False
train,acct_001175,healthcare_non_clinical,UK,1000-1999,$10M-$50M,medium,cnt_002901,vp_finance,director,economic_buyer,lead_000715,2024-01-14,inbound_marketing,inbound_marketing,9.0,,0.0,2.0,0.0,0.0,788.0,3.0,3.0,,,0.9293072058877411,True,True,67630.36995984527,112267.44474341378,11.0,False
train,acct_000882,healthcare_non_clinical,UK,200-499,$50M-$200M,low,cnt_002274,vp_finance,manager,economic_buyer,lead_000287,2024-01-28,sdr_outbound,sdr_outbound,5.0,0.0,5.0,,0.0,0.0,611.0,,0.0,33.480437070182326,8.0,19.334151512506025,True,True,1941.717785128385,58136.82714055896,6.0,False
train,acct_000146,manufacturing,US,500-999,$10M-$50M,high,cnt_000404,it_director,director,technical_evaluator,lead_002016,2024-01-23,sdr_outbound,sdr_outbound,,0.0,12.0,4.0,0.0,0.0,1374.0,,3.0,,,,True,False,,,19.0,False
train,acct_001297,manufacturing,US,2000+,$10M-$50M,medium,cnt_003964,procurement_manager,manager,end_user,lead_002929,2024-01-21,sdr_outbound,sdr_outbound,6.0,0.0,6.0,2.0,2.0,,854.0,1.0,1.0,24.06758410121987,6.0,10.348194120905005,True,True,-151572.61865060544,121952.18208131401,11.0,False
train,acct_000828,healthcare_non_clinical,US,200-499,$50M-$200M,medium,cnt_002611,procurement_manager,director,end_user,lead_003858,2024-01-02,inbound_marketing,inbound_marketing,6.0,,0.0,3.0,1.0,,,,0.0,32.96098127991294,7.0,10.411696910938225,True,True,-151572.61865060544,,10.0,False
train,acct_000642,professional_services,US,200-499,$50M-$200M,medium,cnt_000222,vp_finance,individual_contributor,economic_buyer,lead_000803,2024-01-27,inbound_marketing,inbound_marketing,6.0,6.0,0.0,2.0,0.0,0.0,435.0,2.0,0.0,28.355905909522534,3.0,,True,True,61434.45097106956,22804.597936876788,15.0,False
train,acct_001437,logistics,UK,200-499,$10M-$50M,low,cnt_000121,ap_manager,manager,champion,lead_004537,2024-01-02,sdr_outbound,sdr_outbound,11.0,0.0,11.0,1.0,1.0,1.0,585.0,2.0,2.0,,5.0,0.24870978979094227,True,False,,59890.96404612536,12.0,False
train,acct_000671,logistics,US,1000-1999,$50M-$200M,high,cnt_001890,procurement_manager,manager,end_user,lead_003968,2024-01-02,inbound_marketing,inbound_marketing,5.0,5.0,,,1.0,1.0,328.0,2.0,1.0,30.815926618493066,1.0,1.2122042458687887,True,True,,-144508.3991415875,,False
train,acct_000388,professional_services,US,1000-1999,$1M-$10M,medium,cnt_002106,ap_manager,individual_contributor,champion,lead_003495,2024-01-28,partner_referral,partner_referral,5.0,0.0,5.0,2.0,0.0,,181.0,1.0,,25.74532736616831,,5.682455505522934,True,True,120626.26498507224,103024.80468553961,10.0,False
train,acct_000865,healthcare_non_clinical,US,500-999,$10M-$50M,medium,cnt_003159,procurement_manager,manager,end_user,lead_001328,2024-01-05,sdr_outbound,sdr_outbound,6.0,0.0,6.0,2.0,1.0,0.0,634.0,1.0,1.0,28.561037309352773,,-4.064212833548171,True,True,33421.212928699126,-144508.3991415875,,False
train,acct_001089,manufacturing,US,200-499,$10M-$50M,medium,cnt_002036,it_director,individual_contributor,technical_evaluator,lead_000082,2024-01-21,inbound_marketing,inbound_marketing,5.0,5.0,,1.0,0.0,0.0,166.0,3.0,0.0,27.082078028845235,5.0,9.065279142128507,True,True,74455.92195091204,53518.9289335712,9.0,False
train,acct_001081,manufacturing,US,1000-1999,$200M+,low,cnt_002203,it_director,individual_contributor,technical_evaluator,lead_004639,2024-01-01,inbound_marketing,inbound_marketing,8.0,,,2.0,,0.0,147.0,5.0,,,2.0,19.09900228637236,False,False,,148251.08721531776,8.0,False
train,acct_001230,logistics,US,1000-1999,$10M-$50M,low,cnt_000979,it_director,director,technical_evaluator,lead_000294,2024-01-03,sdr_outbound,sdr_outbound,10.0,0.0,10.0,2.0,2.0,0.0,376.0,3.0,5.0,23.39544641235309,4.0,0.9743194995225263,True,True,132509.82992054115,,14.0,False
train,acct_000946,healthcare_non_clinical,UK,200-499,$1M-$10M,medium,cnt_002508,procurement_manager,manager,end_user,lead_002036,2024-01-08,inbound_marketing,inbound_marketing,12.0,,0.0,1.0,1.0,0.0,568.0,1.0,,44.988434413010864,6.0,,True,True,260894.59469910758,36559.863537171565,16.0,False
train,acct_000197,professional_services,UK,1000-1999,$200M+,high,cnt_000500,procurement_manager,individual_contributor,end_user,lead_003208,2024-01-21,sdr_outbound,sdr_outbound,,0.0,,1.0,0.0,,,3.0,0.0,29.06756092257962,1.0,9.956782677297655,True,False,,,11.0,False
train,acct_000984,logistics,UK,2000+,$10M-$50M,low,cnt_000026,ap_manager,director,champion,lead_004755,2024-01-03,inbound_marketing,inbound_marketing,6.0,6.0,,2.0,0.0,,560.0,3.0,0.0,31.9226809298665,1.0,17.37751263164438,True,False,,30675.882064649904,11.0,False
train,acct_000100,logistics,UK,1000-1999,$50M-$200M,low,cnt_000444,it_director,director,technical_evaluator,lead_001371,2024-01-23,inbound_marketing,inbound_marketing,10.0,10.0,0.0,2.0,,0.0,684.0,1.0,5.0,29.356725480845316,2.0,-33.64012701877837,True,False,,75810.87259239655,13.0,False
train,acct_000613,healthcare_non_clinical,UK,500-999,$50M-$200M,low,cnt_000919,ap_manager,manager,champion,lead_003600,2024-01-07,inbound_marketing,inbound_marketing,7.0,7.0,0.0,1.0,,0.0,197.0,3.0,1.0,25.72700721887808,2.0,-0.9150503045575835,True,False,,84938.49542381016,8.0,False
train,acct_001042,healthcare_non_clinical,UK,500-999,$10M-$50M,medium,cnt_000174,procurement_manager,director,end_user,lead_001418,2024-01-24,partner_referral,partner_referral,13.0,0.0,13.0,1.0,0.0,,65.0,7.0,4.0,,5.0,-5.283081450590771,False,False,,78135.77653296429,15.0,False
train,acct_000827,manufacturing,US,500-999,$1M-$10M,low,cnt_003957,it_director,individual_contributor,technical_evaluator,lead_003367,2024-01-16,inbound_marketing,inbound_marketing,8.0,,,3.0,,4.0,,4.0,3.0,28.8525273611068,4.0,2.6755620304293575,True,False,,42658.035287787425,8.0,False
train,acct_001040,professional_services,UK,500-999,$10M-$50M,low,cnt_000244,it_director,manager,technical_evaluator,lead_004823,2024-01-02,inbound_marketing,inbound_marketing,10.0,10.0,0.0,5.0,0.0,0.0,1930.0,4.0,2.0,,5.0,4.1507688359995,True,False,,,14.0,False
train,acct_001399,manufacturing,UK,200-499,$10M-$50M,high,cnt_000807,vp_finance,director,economic_buyer,lead_003896,2024-01-19,sdr_outbound,sdr_outbound,11.0,0.0,11.0,,0.0,,263.0,3.0,,24.21362211186006,8.0,0.16306941540621772,True,True,,,15.0,False
train,acct_000771,logistics,US,200-499,$50M-$200M,low,cnt_001226,procurement_manager,director,end_user,lead_002258,2024-01-04,partner_referral,partner_referral,,,7.0,5.0,1.0,,1026.0,2.0,2.0,44.988434413010864,6.0,,True,False,,,8.0,False
train,acct_000100,logistics,UK,1000-1999,$50M-$200M,low,cnt_003572,it_director,individual_contributor,technical_evaluator,lead_002715,2024-01-11,inbound_marketing,inbound_marketing,2.0,2.0,0.0,0.0,,0.0,,,0.0,27.221798826985015,0.0,31.38385932826459,False,False,,55888.71898209982,2.0,False
train,acct_001210,professional_services,US,200-499,$10M-$50M,medium,cnt_002608,ap_manager,director,champion,lead_004027,2024-01-17,inbound_marketing,inbound_marketing,5.0,5.0,0.0,2.0,0.0,0.0,825.0,0.0,1.0,20.860027440802668,1.0,-33.64012701877837,False,False,,48215.37549618685,5.0,False
train,acct_000147,healthcare_non_clinical,US,200-499,$1M-$10M,medium,cnt_003020,vp_finance,manager,economic_buyer,lead_001091,2024-01-08,sdr_outbound,sdr_outbound,6.0,0.0,6.0,2.0,1.0,2.0,870.0,1.0,0.0,26.02759650146678,2.0,4.168074845434592,True,False,,24995.38485483683,7.0,False
train,acct_001500,logistics,US,200-499,$50M-$200M,medium,cnt_001699,procurement_manager,director,end_user,lead_003967,2024-01-21,inbound_marketing,inbound_marketing,2.0,2.0,0.0,1.0,0.0,,89.0,,0.0,24.607183413068324,5.0,22.438496154606046,True,False,,,,False
train,acct_000243,manufacturing,US,1000-1999,$10M-$50M,low,cnt_004005,procurement_manager,director,end_user,lead_001949,2024-01-11,partner_referral,partner_referral,,0.0,8.0,2.0,0.0,0.0,865.0,3.0,0.0,27.0620069014662,,10.609380203863168,True,True,61129.146014507074,,13.0,False
train,acct_001139,professional_services,UK,500-999,$10M-$50M,medium,cnt_000880,it_director,manager,technical_evaluator,lead_001060,2024-01-09,inbound_marketing,inbound_marketing,6.0,6.0,,2.0,0.0,0.0,482.0,3.0,0.0,29.163466482243035,0.0,2.401703362543543,False,False,,53531.21751441185,13.0,False
train,acct_001148,manufacturing,US,1000-1999,$1M-$10M,medium,cnt_002612,vp_finance,manager,economic_buyer,lead_003832,2024-01-29,sdr_outbound,sdr_outbound,6.0,0.0,6.0,2.0,,,,1.0,1.0,21.867330606310016,0.0,4.607964605035098,False,False,,17312.769512656894,11.0,False
train,acct_001051,manufacturing,UK,200-499,$1M-$10M,medium,cnt_000577,ap_manager,manager,champion,lead_003414,2024-01-22,sdr_outbound,sdr_outbound,3.0,0.0,3.0,1.0,0.0,0.0,377.0,1.0,0.0,25.47569403960094,3.0,19.477120543154378,True,True,17116.31844024461,42650.99520313254,8.0,False
train,acct_000343,logistics,UK,200-499,$10M-$50M,medium,cnt_001628,procurement_manager,manager,end_user,lead_002127,2024-01-29,sdr_outbound,sdr_outbound,14.0,0.0,,,1.0,2.0,1037.0,4.0,2.0,44.988434413010864,1.0,6.276257077705365,True,False,,-144508.3991415875,20.0,False
train,acct_000069,manufacturing,UK,500-999,$50M-$200M,low,cnt_003855,vp_finance,director,economic_buyer,lead_002014,2024-01-06,sdr_outbound,sdr_outbound,12.0,,12.0,2.0,1.0,,816.0,3.0,2.0,26.700499348884513,7.0,-4.242476838916523,True,True,81744.41158361147,79999.30717833893,17.0,False
train,acct_001422,manufacturing,UK,200-499,$10M-$50M,medium,cnt_003619,procurement_manager,individual_contributor,end_user,lead_004841,2024-01-27,sdr_outbound,sdr_outbound,11.0,0.0,11.0,2.0,3.0,0.0,,7.0,0.0,44.988434413010864,3.0,16.4307980577224,True,True,57080.95276620363,31347.636731447223,15.0,False
train,acct_001023,manufacturing,US,200-499,$10M-$50M,low,cnt_000440,vp_finance,director,economic_buyer,lead_002852,2024-01-11,sdr_outbound,sdr_outbound,11.0,,11.0,2.0,0.0,0.0,510.0,3.0,,27.508669670379934,,,True,True,,9377.42042275412,14.0,False
train,acct_000781,logistics,US,500-999,$1M-$10M,high,cnt_001938,it_director,individual_contributor,technical_evaluator,lead_000838,2024-01-14,inbound_marketing,inbound_marketing,7.0,7.0,0.0,2.0,,0.0,436.0,5.0,0.0,27.2908169764462,4.0,12.025263631274134,True,False,,11975.620124693934,7.0,False
train,acct_000850,healthcare_non_clinical,US,1000-1999,$200M+,low,cnt_003817,procurement_manager,vp,end_user,lead_004477,2024-01-15,sdr_outbound,sdr_outbound,10.0,0.0,,5.0,2.0,,,2.0,0.0,,6.0,7.214524589344077,True,True,110253.73609842523,,19.0,False
train,acct_000466,manufacturing,US,200-499,$50M-$200M,medium,cnt_000839,ap_manager,individual_contributor,champion,lead_001354,2024-01-20,sdr_outbound,sdr_outbound,4.0,,4.0,1.0,2.0,1.0,209.0,1.0,1.0,25.388933206355713,6.0,,True,True,-16206.3795176891,64067.886952185974,14.0,False
train,acct_000956,healthcare_non_clinical,US,1000-1999,$10M-$50M,high,cnt_000841,procurement_manager,director,end_user,lead_000418,2024-01-01,partner_referral,partner_referral,,0.0,12.0,3.0,2.0,0.0,1242.0,,2.0,29.767344916662612,2.0,-0.5429705188810416,True,True,111935.575357196,78206.93088018606,,False
train,acct_000456,professional_services,US,500-999,$1M-$10M,medium,cnt_002594,it_director,director,technical_evaluator,lead_002260,2024-01-27,inbound_marketing,inbound_marketing,8.0,8.0,0.0,2.0,0.0,,620.0,2.0,1.0,29.730307817960732,3.0,3.304835691065317,True,False,,12595.629367007854,10.0,False
train,acct_000261,healthcare_non_clinical,US,200-499,$50M-$200M,medium,cnt_003231,ap_manager,individual_contributor,champion,lead_003200,2024-01-02,inbound_marketing,inbound_marketing,9.0,9.0,0.0,2.0,2.0,,1017.0,4.0,0.0,27.017566962466326,2.0,,True,True,24012.978473770723,3897.279491303936,12.0,False
train,acct_000851,logistics,US,2000+,$1M-$10M,medium,cnt_000522,vp_finance,vp,economic_buyer,lead_001429,2024-01-25,sdr_outbound,sdr_outbound,7.0,,7.0,,1.0,2.0,614.0,2.0,1.0,,2.0,7.269690798556958,True,True,,97846.67983013435,15.0,False
train,acct_000462,logistics,UK,1000-1999,$1M-$10M,high,cnt_004010,vp_finance,individual_contributor,economic_buyer,lead_003439,2024-01-24,sdr_outbound,sdr_outbound,8.0,0.0,,2.0,2.0,0.0,,,2.0,23.978461678375915,4.0,-33.64012701877837,True,False,,2882.8037130335833,10.0,False
train,acct_000462,logistics,UK,1000-1999,$1M-$10M,high,cnt_000854,ap_manager,c_suite,champion,lead_001012,2024-01-14,sdr_outbound,sdr_outbound,,,12.0,3.0,0.0,0.0,1328.0,7.0,0.0,28.932884825214632,3.0,8.952423934711533,False,False,,,12.0,False
train,acct_001155,healthcare_non_clinical,US,500-999,$10M-$50M,high,cnt_000401,ap_manager,director,champion,lead_000303,2024-01-06,partner_referral,partner_referral,14.0,0.0,14.0,,2.0,1.0,258.0,6.0,3.0,28.325214954750056,,,True,True,51304.17154678021,117191.83109461275,18.0,False
train,acct_000910,healthcare_non_clinical,US,500-999,$1M-$10M,medium,cnt_000220,ap_manager,manager,champion,lead_001127,2024-01-18,partner_referral,partner_referral,,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,25.020418345859614,3.0,0.5764729738288432,True,True,,,,False
train,acct_000463,logistics,UK,500-999,$50M-$200M,low,cnt_002277,vp_finance,director,economic_buyer,lead_002425,2024-01-09,inbound_marketing,inbound_marketing,1.0,1.0,0.0,1.0,0.0,,,1.0,0.0,24.410851796680376,0.0,29.203500840391918,False,False,,68721.24235505074,1.0,False
train,acct_000293,logistics,UK,200-499,$10M-$50M,medium,cnt_000003,vp_finance,director,economic_buyer,lead_004413,2024-01-14,inbound_marketing,inbound_marketing,4.0,4.0,0.0,0.0,0.0,,,4.0,,,7.0,27.926413203373382,True,True,34278.696010466214,13665.350457301627,,False
train,acct_000236,healthcare_non_clinical,US,200-499,$10M-$50M,low,cnt_001934,it_director,individual_contributor,technical_evaluator,lead_000257,2024-01-18,inbound_marketing,inbound_marketing,9.0,9.0,0.0,4.0,2.0,3.0,1442.0,3.0,,,9.0,6.800336478904207,True,True,-165.12494115658046,3520.8770058911487,15.0,False
train,acct_000674,healthcare_non_clinical,US,1000-1999,$10M-$50M,medium,cnt_001931,vp_finance,individual_contributor,economic_buyer,lead_003123,2024-01-16,partner_referral,partner_referral,7.0,0.0,7.0,4.0,0.0,0.0,655.0,2.0,0.0,29.69068947858568,5.0,5.006771614440176,True,True,77814.99017084134,,10.0,False
train,acct_000663,professional_services,UK,500-999,$10M-$50M,low,cnt_001269,it_director,director,technical_evaluator,lead_003275,2024-01-14,inbound_marketing,inbound_marketing,5.0,5.0,0.0,2.0,,0.0,521.0,5.0,,30.918394626832914,,22.657956317671,True,False,,46621.71176836326,5.0,False
train,acct_000010,professional_services,UK,200-499,$200M+,low,cnt_004132,it_director,director,technical_evaluator,lead_002524,2024-01-28,sdr_outbound,sdr_outbound,12.0,0.0,12.0,2.0,0.0,0.0,758.0,,2.0,31.523979254606182,2.0,0.18783421996656782,False,False,,165988.00819993703,18.0,False
train,acct_000127,manufacturing,UK,500-999,$50M-$200M,medium,cnt_000365,vp_finance,director,economic_buyer,lead_000350,2024-01-22,inbound_marketing,inbound_marketing,1.0,,0.0,,0.0,0.0,0.0,1.0,0.0,25.942768896694613,0.0,43.6434948529468,False,False,,79053.12719659322,1.0,False
train,acct_000820,professional_services,US,2000+,$1M-$10M,medium,cnt_001685,vp_finance,individual_contributor,economic_buyer,lead_003388,2024-01-15,sdr_outbound,sdr_outbound,9.0,0.0,9.0,,0.0,0.0,661.0,3.0,2.0,44.988434413010864,,,True,True,85356.12049331573,96619.11370698707,12.0,False
train,acct_000399,logistics,US,500-999,$1M-$10M,medium,cnt_002086,procurement_manager,director,end_user,lead_002731,2024-01-02,inbound_marketing,inbound_marketing,7.0,7.0,,4.0,4.0,3.0,867.0,,1.0,,6.0,4.293488075476915,True,False,,31601.4001939518,,True
train,acct_001227,logistics,US,500-999,$50M-$200M,high,cnt_001591,ap_manager,individual_contributor,champion,lead_000522,2024-01-27,partner_referral,partner_referral,6.0,0.0,6.0,1.0,0.0,0.0,460.0,2.0,1.0,26.960218165083138,10.0,5.549147351647902,True,True,95960.04754464902,64526.866378624734,7.0,False
train,acct_000457,professional_services,US,1000-1999,$50M-$200M,medium,cnt_001416,procurement_manager,vp,end_user,lead_002450,2024-01-01,inbound_marketing,inbound_marketing,,8.0,0.0,3.0,0.0,0.0,820.0,,1.0,26.87472275501844,0.0,7.996095810400487,True,True,44532.3464341628,52918.89980341793,15.0,False
train,acct_000689,logistics,US,1000-1999,$1M-$10M,medium,cnt_003740,procurement_manager,director,end_user,lead_001966,2024-01-19,sdr_outbound,sdr_outbound,,0.0,8.0,1.0,,0.0,533.0,2.0,,,2.0,-1.6969351523226734,False,False,,8615.15162923792,12.0,False
train,acct_001331,healthcare_non_clinical,UK,2000+,$50M-$200M,medium,cnt_000809,procurement_manager,individual_contributor,end_user,lead_003049,2024-01-12,partner_referral,partner_referral,,0.0,,1.0,0.0,0.0,,1.0,0.0,29.754056963022034,6.0,,True,False,,90175.43858317332,11.0,False
train,acct_000839,professional_services,UK,500-999,$1M-$10M,low,cnt_001440,it_director,manager,technical_evaluator,lead_000904,2024-01-04,inbound_marketing,inbound_marketing,5.0,5.0,0.0,1.0,0.0,0.0,198.0,3.0,0.0,23.643204021240532,7.0,13.76082976475676,True,True,53063.58845206985,56845.48834201214,9.0,False
train,acct_000258,professional_services,UK,2000+,$50M-$200M,medium,cnt_000310,it_director,vp,technical_evaluator,lead_004697,2024-01-26,sdr_outbound,sdr_outbound,13.0,0.0,13.0,3.0,2.0,,1390.0,4.0,3.0,33.420425964792166,5.0,6.841824999891839,True,True,87290.13789573818,79149.77298970791,21.0,False
